Y,X1,X2,X3,X4,X5,X6,X7
1,-2.884079,3.959547,2.912996,4.897817,6.08215,3.852567,4.998961
1,-2.648527,3.85802,2.912996,4.897817,6.08215,4.744731,4.845484
1,-3.050689,3.908784,2.912996,4.897817,6.08215,3.382245,4.782556
1,-2.930041,3.85802,2.912996,4.897817,6.08215,3.953936,3.990413
1,-1.315646,3.807257,2.912996,4.897817,6.08215,8.547555,7.798387
1,-1.545453,3.654967,2.912996,4.897817,6.08215,8.068979,4.813814
1,-2.43021,3.908784,2.912996,4.897817,6.08215,3.90259,5.626536
1,-2.476172,3.908784,2.912996,4.897817,6.08215,3.90259,5.626536
1,-2.631291,3.85802,2.912996,4.897817,6.08215,3.953936,4.275422
1,-2.642782,3.85802,2.912996,4.897817,6.08215,4.217534,5.415546
1,-2.43021,3.908784,2.912996,4.897817,6.08215,4.683108,4.501229
1,-2.723214,3.807257,2.912996,4.897817,6.08215,4.006663,4.043615
1,-2.43021,3.807257,2.912996,4.897817,6.08215,4.540892,5.77659
1,-2.160187,3.807257,2.912996,4.897817,6.08215,4.273768,5.487746
1,-2.637037,3.85802,2.912996,4.897817,6.08215,3.690357,4.845484
1,-2.458936,3.908784,2.912996,4.897817,6.08215,4.943281,5.063882
1,-1.689082,3.756494,2.912996,4.897817,6.08215,7.038726,7.025567
1,-1.46502,3.55344,2.912996,4.897817,6.08215,8.013327,4.951347
1,-2.665762,3.85802,2.912996,4.897817,6.08215,3.690357,5.130515
1,-2.723214,3.807257,2.912996,4.897817,6.08215,4.006663,4.043615
1,-2.76343,3.959547,2.912996,4.897817,6.08215,4.623069,4.165812
1,-2.602565,3.908784,2.912996,4.897817,6.08215,4.943281,4.219902
1,-3.050689,3.85802,2.912996,4.897817,6.08215,3.426759,3.13532
1,-3.039199,3.908784,2.912996,4.897817,6.08215,3.382245,3.938575
1,-3.08516,3.908784,2.912996,4.897817,6.08215,3.642418,3.094595
1,-2.930041,3.908784,2.912996,4.897817,6.08215,3.642418,3.375922
1,-2.711724,3.908784,2.912996,4.897817,6.08215,4.683108,4.782556
1,-2.550859,3.908784,2.912996,4.897817,6.08215,4.422936,4.782556
1,-1.798241,3.85802,2.912996,4.897817,6.08215,6.326301,8.265835
1,-1.694827,3.654967,2.912996,4.897817,6.08215,5.564815,6.017279
1,-2.27509,3.807257,2.912996,4.897817,6.08215,5.876433,4.332437
1,-2.89557,3.807257,2.912996,4.897817,6.08215,4.273768,2.888284
1,-2.815137,3.807257,2.912996,4.897817,6.08215,4.807996,3.46595
1,-2.797902,3.807257,2.912996,4.897817,6.08215,5.0751,3.177128
1,-2.797902,3.807257,2.912996,4.897817,6.08215,4.807996,3.46595
1,-2.993238,3.807257,2.912996,4.897817,6.08215,5.0751,3.177128
1,-2.993238,3.807257,2.912996,4.897817,6.08215,5.0751,3.177128
1,-2.993238,3.807257,2.912996,4.897817,6.08215,5.0751,3.177128
1,-3.188574,4.264128,2.912996,4.897817,6.08215,3.577369,4.384015
1,-3.590736,4.314891,2.912996,4.897817,6.08215,4.006663,3.822748
1,-3.291987,4.314891,2.912996,4.897817,6.08215,4.713719,3.822748
1,-2.58533,3.85802,2.912996,4.897817,6.08215,4.217534,5.130515
1,-2.803647,4.314891,2.912996,4.897817,6.08215,4.674434,7.46141
1,-2.59682,3.959547,2.912996,4.897817,6.08215,4.366241,4.721252
1,-2.614056,3.959547,2.912996,4.897817,6.08215,4.623069,4.721252
1,-2.58533,3.85802,2.912996,4.897817,6.08215,4.217534,5.130515
1,-2.74045,3.85802,2.912996,4.897817,6.08215,3.953936,4.845484
1,-2.654272,3.908784,2.912996,4.897817,6.08215,3.90259,5.626536
1,-2.562349,3.85802,2.912996,4.897817,6.08215,3.953936,5.415546
1,-3.372419,4.314891,2.912996,4.65292,6.08215,3.535299,5.096982
1,-3.297732,4.314891,2.912996,4.65292,6.08215,3.770971,4.842127
1,-3.429871,4.314891,2.912996,4.65292,6.08215,3.960066,4.533939
1,-2.619801,3.85802,2.912996,4.65292,6.08215,4.744731,5.700577
1,-2.90706,3.85802,2.912996,4.65292,6.08215,3.953936,4.560453
1,-2.648527,3.85802,2.912996,4.65292,6.08215,6.062723,5.985608
1,-2.677253,3.85802,2.912996,4.65292,6.08215,5.271928,5.415546
1,-2.843863,3.85802,2.912996,4.65292,6.08215,4.481132,5.130515
1,-2.470426,3.756494,2.912996,4.65292,6.08215,6.226575,6.147382
1,-2.75194,3.85802,2.912996,4.65292,6.08215,5.008329,4.845484
1,-3.584991,3.959547,2.912996,4.65292,6.08215,2.825219,4.165812
1,-3.286242,3.959547,2.912996,4.65292,6.08215,3.852567,4.443521
1,-2.872589,3.959547,2.912996,4.65292,6.08215,3.852567,4.998961
1,-2.91855,3.85802,2.912996,4.65292,6.08215,3.953936,3.990413
1,-2.89557,3.908784,2.912996,4.65292,6.08215,3.382245,4.782556
1,-2.947276,3.85802,2.912996,4.65292,6.08215,3.953936,3.990413
1,-1.729298,3.807257,2.912996,4.65292,6.08215,8.547555,7.798387
1,-1.574179,3.654967,2.912996,4.65292,6.08215,8.068979,4.813814
1,-2.58533,3.908784,2.912996,4.65292,6.08215,3.90259,5.626536
1,-2.591075,3.908784,2.912996,4.65292,6.08215,3.90259,5.626536
1,-2.74045,3.85802,2.912996,4.65292,6.08215,3.953936,4.275422
1,-2.705979,3.85802,2.912996,4.65292,6.08215,4.217534,5.415546
1,-2.568094,3.908784,2.912996,4.65292,6.08215,4.683108,4.501229
1,-2.769176,3.807257,2.912996,4.65292,6.08215,4.006663,4.043615
1,-2.441701,3.85802,2.912996,4.65292,6.08215,4.744731,5.415546
1,-2.533623,3.807257,2.912996,4.65292,6.08215,4.273768,5.487746
1,-2.780666,3.85802,2.912996,4.65292,6.08215,3.690357,4.845484
1,-2.481917,3.908784,2.912996,4.65292,6.08215,4.943281,5.063882
1,-1.855692,3.756494,2.912996,4.65292,6.08215,7.038726,7.025567
1,-1.597159,3.55344,2.912996,4.65292,6.08215,8.013327,4.951347
1,-2.849608,3.85802,2.912996,4.65292,6.08215,3.690357,5.130515
1,-2.769176,3.807257,2.912996,4.65292,6.08215,4.006663,4.043615
1,-2.872589,3.959547,2.912996,4.65292,6.08215,4.623069,4.165812
1,-2.769176,3.908784,2.912996,4.65292,6.08215,4.943281,4.219902
1,-3.131122,3.85802,2.912996,4.65292,6.08215,3.426759,3.13532
1,-2.958767,3.908784,2.912996,4.65292,6.08215,3.90259,3.657248
1,-3.280496,3.908784,2.912996,4.65292,6.08215,3.642418,3.094595
1,-2.970257,3.908784,2.912996,4.65292,6.08215,3.642418,3.375922
1,-2.671508,3.908784,2.912996,4.65292,6.08215,4.683108,4.782556
1,-2.631291,3.908784,2.912996,4.65292,6.08215,4.422936,4.782556
1,-1.901654,3.85802,2.912996,4.65292,6.08215,6.326301,8.265835
1,-1.76377,3.654967,2.912996,4.65292,6.08215,5.564815,6.017279
1,-2.424465,3.807257,2.912996,4.65292,6.08215,5.876433,4.332437
1,-2.935786,3.807257,2.912996,4.65292,6.08215,4.273768,2.888284
1,-2.820882,3.807257,2.912996,4.65292,6.08215,4.807996,3.46595
1,-2.76343,3.807257,2.912996,4.65292,6.08215,5.0751,3.177128
1,-2.797902,3.807257,2.912996,4.65292,6.08215,5.0751,3.754772
1,-3.044944,3.807257,2.912996,4.65292,6.08215,5.0751,3.177128
1,-3.044944,3.807257,2.912996,4.65292,6.08215,5.0751,3.177128
1,-3.044944,3.807257,2.912996,4.65292,6.08215,5.0751,3.177128
1,-3.314968,4.264128,2.912996,4.65292,6.08215,3.577369,4.384015
1,-3.619462,4.314891,2.912996,4.65292,6.08215,4.006663,3.822748
1,-3.251771,4.314891,2.912996,4.65292,6.08215,4.713719,3.822748
1,-2.820882,3.85802,2.912996,4.65292,6.08215,4.217534,5.130515
1,-2.924295,4.314891,2.912996,4.65292,6.08215,4.674434,7.46141
1,-2.660017,3.959547,2.912996,4.65292,6.08215,4.366241,4.721252
1,-2.648527,3.959547,2.912996,4.65292,6.08215,4.623069,4.721252
1,-2.820882,3.85802,2.912996,4.65292,6.08215,4.217534,5.130515
1,-2.958767,3.85802,2.912996,4.65292,6.08215,3.953936,4.845484
1,-2.746195,3.908784,2.912996,4.65292,6.08215,3.90259,5.626536
1,-2.820882,3.85802,2.912996,4.65292,6.08215,3.953936,5.415546
1,-3.332203,4.314891,2.912996,4.408044,6.346598,4.006663,4.587293
1,-3.429871,4.314891,2.912996,4.408044,6.346598,3.770971,4.587293
1,-3.429871,4.314891,2.912996,4.408044,6.346598,3.770971,4.842127
1,-2.780666,3.807257,2.912996,4.408044,6.346598,4.006663,4.332437
1,-2.855353,3.807257,2.912996,4.408044,6.346598,3.739559,4.043615
1,-2.677253,3.85802,2.912996,4.408044,6.346598,5.271928,5.415546
1,-2.832373,3.85802,2.912996,4.408044,6.346598,4.217534,5.700577
1,-2.665762,3.807257,2.912996,4.408044,6.346598,5.342225,4.910103
1,-2.59682,3.85802,2.912996,4.408044,6.346598,5.271928,5.130515
1,-3.067925,3.85802,2.912996,4.408044,6.346598,3.690357,4.275422
1,-3.424126,3.959547,2.912996,4.408044,6.346598,3.852567,4.443521
1,-2.884079,3.959547,2.912996,4.408044,6.346598,3.59572,3.888081
1,-2.711724,3.85802,2.912996,4.408044,6.346598,4.744731,4.845484
1,-2.855353,3.85802,2.912996,4.408044,6.346598,4.217534,3.990413
1,-2.642782,3.908784,2.912996,4.408044,6.346598,4.162763,5.626536
1,-2.499152,3.85802,2.912996,4.408044,6.346598,5.271928,5.700577
1,-1.648866,3.604203,2.912996,4.408044,6.346598,7.900459,4.881617
1,-1.78675,3.55344,2.912996,4.408044,6.346598,7.727131,6.18919
1,-2.280836,3.908784,2.912996,4.408044,6.346598,4.422936,4.782556
1,-2.527878,3.85802,2.912996,4.408044,6.346598,3.690357,5.415546
1,-2.527878,3.85802,2.912996,4.408044,6.346598,3.953936,4.560453
1,-2.568094,3.85802,2.912996,4.408044,6.346598,4.481132,4.560453
1,-2.568094,3.85802,2.912996,4.408044,6.346598,4.481132,4.560453
1,-3.251771,3.908784,2.912996,4.408044,6.346598,3.382245,3.375922
1,-2.694488,3.85802,2.912996,4.408044,6.346598,4.481132,5.415546
1,-2.510643,3.756494,2.912996,4.408044,6.346598,4.602254,4.976454
1,-2.412975,3.908784,2.912996,4.408044,6.346598,4.683108,5.345209
1,-2.045283,3.756494,2.912996,4.408044,6.346598,4.602254,6.440103
1,-1.758024,3.756494,2.912996,4.408044,6.346598,6.768016,7.611031
1,-2.76343,3.807257,2.912996,4.408044,6.346598,4.540892,5.77659
1,-2.677253,3.807257,2.912996,4.408044,6.346598,3.739559,5.198925
1,-2.820882,3.807257,2.912996,4.408044,6.346598,4.006663,4.621259
1,-2.981747,3.959547,2.912996,4.408044,6.346598,4.623069,3.888081
1,-3.06218,3.85802,2.912996,4.408044,6.346598,3.426759,3.420351
1,-3.067925,3.908784,2.912996,4.408044,6.346598,3.642418,3.938575
1,-3.113886,3.908784,2.912996,4.408044,6.346598,3.642418,3.094595
1,-2.981747,3.908784,2.912996,4.408044,6.346598,3.90259,3.375922
1,-2.889824,3.908784,2.912996,4.408044,6.346598,4.162763,3.657248
1,-2.728959,3.908784,2.912996,4.408044,6.346598,5.203454,4.501229
1,-2.200403,3.756494,2.912996,4.408044,6.346598,5.685135,6.732846
1,-1.838457,3.654967,2.912996,4.408044,6.346598,7.234251,7.521587
1,-1.752279,3.654967,2.912996,4.408044,6.346598,5.564815,6.017279
1,-2.591075,3.807257,2.912996,4.408044,6.346598,5.342225,4.043615
1,-2.889824,3.807257,2.912996,4.408044,6.346598,4.807996,2.888284
1,-2.76343,3.807257,2.912996,4.408044,6.346598,5.0751,3.177128
1,-2.970257,3.807257,2.912996,4.408044,6.346598,4.807996,3.177128
1,-3.044944,3.807257,2.912996,4.408044,6.346598,5.0751,3.177128
1,-3.044944,3.807257,2.912996,4.408044,6.346598,5.0751,3.177128
1,-3.044944,3.807257,2.912996,4.408044,6.346598,5.0751,3.177128
1,-3.08516,3.908784,2.912996,4.408044,6.346598,3.642418,3.938575
1,-3.55052,4.314891,2.912996,4.408044,6.346598,3.535299,4.332437
1,-3.251771,4.314891,2.912996,4.408044,6.346598,4.478027,4.077582
1,-3.355184,4.314891,2.912996,4.408044,6.346598,3.770971,5.096982
1,-2.792156,4.213364,2.912996,4.408044,6.346598,4.344565,6.002765
1,-2.803647,4.314891,2.912996,4.408044,6.346598,4.780671,7.631003
1,-2.947276,3.908784,2.912996,4.408044,6.346598,3.642418,6.18919
1,-2.820882,3.85802,2.912996,4.408044,6.346598,4.217534,5.130515
1,-2.820882,3.85802,2.912996,4.408044,6.346598,4.217534,5.130515
1,-2.820882,3.85802,2.912996,4.408044,6.346598,4.481132,5.130515
1,-2.820882,3.85802,2.912996,4.408044,6.346598,3.953936,5.130515
1,-3.280496,4.314891,3.121072,4.897817,6.08215,4.006663,4.587293
1,-3.378164,4.314891,3.121072,4.897817,6.08215,3.770971,4.587293
1,-3.378164,4.314891,3.121072,4.897817,6.08215,3.770971,4.842127
1,-2.912805,3.807257,3.121072,4.897817,6.08215,4.006663,4.332437
1,-2.987492,3.807257,3.121072,4.897817,6.08215,3.739559,4.043615
1,-2.453191,3.85802,3.121072,4.897817,6.08215,5.271928,5.415546
1,-2.625546,3.85802,3.121072,4.897817,6.08215,4.217534,5.700577
1,-2.855353,3.807257,3.121072,4.897817,6.08215,4.006663,5.198925
1,-2.384249,3.85802,3.121072,4.897817,6.08215,5.271928,5.130515
1,-2.866844,3.85802,3.121072,4.897817,6.08215,3.690357,4.275422
1,-3.343693,3.959547,3.121072,4.897817,6.08215,3.852567,4.443521
1,-3.06218,3.959547,3.121072,4.897817,6.08215,3.59572,3.888081
1,-2.694488,3.85802,3.121072,4.897817,6.08215,4.744731,4.845484
1,-2.90706,3.85802,3.121072,4.897817,6.08215,4.217534,3.990413
1,-2.631291,3.908784,3.121072,4.897817,6.08215,4.162763,5.626536
1,-2.401484,3.85802,3.121072,4.897817,6.08215,5.271928,5.700577
1,-1.77526,3.604203,3.121072,4.897817,6.08215,7.900459,4.881617
1,-1.45353,3.55344,3.121072,4.897817,6.08215,7.727131,6.18919
1,-2.481917,3.85802,3.121072,4.897817,6.08215,4.481132,5.130515
1,-2.361268,3.85802,3.121072,4.897817,6.08215,3.690357,5.415546
1,-2.533623,3.85802,3.121072,4.897817,6.08215,3.953936,4.560453
1,-2.487662,3.85802,3.121072,4.897817,6.08215,4.481132,4.560453
1,-2.487662,3.85802,3.121072,4.897817,6.08215,4.481132,4.560453
1,-3.205809,3.908784,3.121072,4.897817,6.08215,3.382245,3.375922
1,-2.797902,3.85802,3.121072,4.897817,6.08215,4.481132,5.415546
1,-2.510643,3.756494,3.121072,4.897817,6.08215,4.602254,4.976454
1,-2.447446,3.908784,3.121072,4.897817,6.08215,4.683108,5.345209
1,-1.94187,3.756494,3.121072,4.897817,6.08215,4.602254,6.440103
1,-1.867183,3.756494,3.121072,4.897817,6.08215,6.768016,7.611031
1,-1.45353,3.55344,3.121072,4.897817,6.08215,7.440955,5.260813
1,-2.481917,3.807257,3.121072,4.897817,6.08215,3.739559,5.198925
1,-2.625546,3.807257,3.121072,4.897817,6.08215,4.006663,4.621259
1,-2.797902,3.959547,3.121072,4.897817,6.08215,4.623069,3.888081
1,-3.044944,3.85802,3.121072,4.897817,6.08215,3.426759,3.420351
1,-2.843863,3.908784,3.121072,4.897817,6.08215,3.642418,3.938575
1,-3.257516,3.908784,3.121072,4.897817,6.08215,3.642418,3.094595
1,-2.953021,3.908784,3.121072,4.897817,6.08215,3.90259,3.375922
1,-2.935786,3.908784,3.121072,4.897817,6.08215,4.162763,3.657248
1,-2.608311,3.908784,3.121072,4.897817,6.08215,5.203454,4.501229
1,-2.223384,3.756494,3.121072,4.897817,6.08215,5.685135,6.732846
1,-2.516388,3.908784,3.121072,4.897817,6.08215,4.943281,5.063882
1,-1.855692,3.654967,3.121072,4.897817,6.08215,5.564815,6.017279
1,-2.539369,3.807257,3.121072,4.897817,6.08215,5.342225,4.043615
1,-2.901315,3.807257,3.121072,4.897817,6.08215,4.807996,2.888284
1,-2.665762,3.807257,3.121072,4.897817,6.08215,5.0751,3.177128
1,-2.786411,3.807257,3.121072,4.897817,6.08215,4.807996,3.177128
1,-2.861098,3.807257,3.121072,4.897817,6.08215,5.0751,3.177128
1,-2.861098,3.807257,3.121072,4.897817,6.08215,5.0751,3.177128
1,-2.861098,3.807257,3.121072,4.897817,6.08215,5.0751,3.177128
1,-2.947276,3.908784,3.121072,4.897817,6.08215,3.642418,3.938575
1,-3.412636,4.314891,3.121072,4.897817,6.08215,3.535299,4.332437
1,-3.481578,4.314891,3.121072,4.897817,6.08215,4.006663,3.822748
1,-3.291987,4.314891,3.121072,4.897817,6.08215,3.770971,5.096982
1,-2.797902,4.213364,3.121072,4.897817,6.08215,4.344565,6.002765
1,-2.568094,4.314891,3.121072,4.897817,6.08215,4.780671,7.631003
1,-2.527878,3.908784,3.121072,4.897817,6.08215,3.642418,6.18919
1,-2.568094,3.85802,3.121072,4.897817,6.08215,4.217534,5.130515
1,-2.568094,3.85802,3.121072,4.897817,6.08215,4.217534,5.130515
1,-2.57384,3.85802,3.121072,4.897817,6.08215,4.481132,5.130515
1,-2.58533,3.85802,3.121072,4.897817,6.08215,3.953936,5.130515
1,-3.205809,4.314891,3.537207,4.408044,6.08215,3.770971,4.842127
1,-3.263261,4.314891,3.537207,4.408044,6.08215,3.535299,5.096982
1,-3.349439,4.314891,3.537207,4.408044,6.08215,3.770971,4.842127
1,-2.815137,3.85802,3.537207,4.408044,6.08215,3.953936,4.560453
1,-2.171677,3.85802,3.537207,4.408044,6.08215,6.062723,5.985608
1,-2.332542,3.85802,3.537207,4.408044,6.08215,5.271928,5.415546
1,-2.792156,3.85802,3.537207,4.408044,6.08215,4.481132,5.130515
1,-2.504897,3.807257,3.537207,4.408044,6.08215,5.342225,4.910103
1,-2.435955,3.85802,3.537207,4.408044,6.08215,5.008329,4.845484
1,-3.424126,3.959547,3.537207,4.408044,6.08215,2.825219,4.165812
1,-3.171338,3.959547,3.537207,4.408044,6.08215,3.852567,4.443521
1,-2.89557,3.959547,3.537207,4.408044,6.08215,3.852567,4.998961
1,-2.562349,3.85802,3.537207,4.408044,6.08215,4.744731,4.845484
1,-2.637037,3.85802,3.537207,4.408044,6.08215,4.217534,3.990413
1,-2.838118,3.85802,3.537207,4.408044,6.08215,3.953936,3.990413
1,-1.493746,3.807257,3.537207,4.408044,6.08215,8.547555,7.798387
1,-1.419059,3.654967,3.537207,4.408044,6.08215,8.068979,4.813814
1,-2.25211,3.908784,3.537207,4.408044,6.08215,3.90259,5.626536
1,-2.338287,3.908784,3.537207,4.408044,6.08215,4.422936,4.782556
1,-2.453191,3.85802,3.537207,4.408044,6.08215,3.953936,4.275422
1,-2.481917,3.85802,3.537207,4.408044,6.08215,4.217534,5.415546
1,-2.58533,3.908784,3.537207,4.408044,6.08215,4.683108,4.501229
1,-2.539369,3.807257,3.537207,4.408044,6.08215,4.006663,4.043615
1,-2.412975,3.807257,3.537207,4.408044,6.08215,4.540892,5.77659
1,-2.493407,3.85802,3.537207,4.408044,6.08215,4.481132,5.415546
1,-2.614056,3.85802,3.537207,4.408044,6.08215,3.690357,4.845484
1,-2.338287,3.908784,3.537207,4.408044,6.08215,4.943281,5.063882
1,-1.585669,3.756494,3.537207,4.408044,6.08215,7.038726,7.025567
1,-1.338626,3.55344,3.537207,4.408044,6.08215,8.013327,4.951347
1,-2.332542,3.807257,3.537207,4.408044,6.08215,4.540892,5.77659
1,-2.539369,3.807257,3.537207,4.408044,6.08215,4.006663,4.043615
1,-2.665762,3.959547,3.537207,4.408044,6.08215,4.623069,4.165812
1,-2.533623,3.908784,3.537207,4.408044,6.08215,4.943281,4.219902
1,-2.924295,3.85802,3.537207,4.408044,6.08215,3.426759,3.13532
1,-2.688743,3.908784,3.537207,4.408044,6.08215,3.382245,3.938575
1,-3.021963,3.908784,3.537207,4.408044,6.08215,3.642418,3.094595
1,-2.717469,3.908784,3.537207,4.408044,6.08215,3.642418,3.375922
1,-2.631291,3.908784,3.537207,4.408044,6.08215,4.683108,4.782556
1,-2.504897,3.908784,3.537207,4.408044,6.08215,4.422936,4.782556
1,-1.712063,3.85802,3.537207,4.408044,6.08215,6.326301,8.265835
1,-1.735044,3.654967,3.537207,4.408044,6.08215,7.234251,7.521587
1,-2.142951,3.807257,3.537207,4.408044,6.08215,5.876433,4.332437
1,-2.815137,3.807257,3.537207,4.408044,6.08215,4.273768,2.888284
1,-2.654272,3.807257,3.537207,4.408044,6.08215,4.807996,3.46595
1,-2.499152,3.807257,3.537207,4.408044,6.08215,5.0751,3.177128
1,-2.435955,3.807257,3.537207,4.408044,6.08215,4.807996,3.46595
1,-2.631291,3.807257,3.537207,4.408044,6.08215,5.0751,3.177128
1,-2.631291,3.807257,3.537207,4.408044,6.08215,5.0751,3.177128
1,-2.631291,3.807257,3.537207,4.408044,6.08215,5.0751,3.177128
1,-3.027709,4.264128,3.537207,4.408044,6.08215,3.577369,4.384015
1,-3.441361,4.314891,3.537207,4.408044,6.08215,4.006663,3.822748
1,-3.159848,4.314891,3.537207,4.408044,6.08215,4.478027,4.077582
1,-2.447446,3.85802,3.537207,4.408044,6.08215,4.217534,5.130515
1,-2.671508,4.314891,3.537207,4.408044,6.08215,4.674434,7.46141
1,-2.487662,3.959547,3.537207,4.408044,6.08215,4.366241,4.721252
1,-2.591075,3.959547,3.537207,4.408044,6.08215,4.623069,4.721252
1,-2.447446,3.85802,3.537207,4.408044,6.08215,4.217534,5.130515
1,-2.447446,3.85802,3.537207,4.408044,6.08215,4.217534,5.130515
1,-2.510643,3.908784,3.537207,4.408044,6.08215,3.90259,5.626536
1,-2.527878,3.85802,3.537207,4.408044,6.08215,3.953936,5.415546
1,-3.22879,4.314891,3.329131,4.65292,6.08215,3.535299,5.096982
1,-3.314968,4.314891,3.329131,4.65292,6.08215,3.770971,4.842127
1,-2.75194,3.807257,3.329131,4.65292,6.08215,4.006663,4.332437
1,-2.25211,3.85802,3.329131,4.65292,6.08215,6.062723,5.985608
1,-2.303816,3.85802,3.329131,4.65292,6.08215,5.271928,5.415546
1,-2.757685,3.85802,3.329131,4.65292,6.08215,4.481132,5.130515
1,-2.476172,3.807257,3.329131,4.65292,6.08215,5.342225,4.910103
1,-2.309561,3.85802,3.329131,4.65292,6.08215,5.271928,5.130515
1,-2.705979,3.85802,3.329131,4.65292,6.08215,3.690357,4.275422
1,-3.136867,3.959547,3.329131,4.65292,6.08215,3.852567,4.443521
1,-2.769176,3.959547,3.329131,4.65292,6.08215,3.852567,4.998961
1,-2.527878,3.85802,3.329131,4.65292,6.08215,4.744731,4.845484
1,-2.591075,3.85802,3.329131,4.65292,6.08215,4.217534,3.990413
1,-2.527878,3.908784,3.329131,4.65292,6.08215,4.162763,5.626536
1,-1.321391,3.807257,3.329131,4.65292,6.08215,8.547555,7.798387
1,-1.390333,3.654967,3.329131,4.65292,6.08215,8.068979,4.813814
1,-2.217639,3.908784,3.329131,4.65292,6.08215,3.90259,5.626536
1,-2.303816,3.908784,3.329131,4.65292,6.08215,4.422936,4.782556
1,-2.217639,3.85802,3.329131,4.65292,6.08215,3.690357,5.415546
1,-2.424465,3.85802,3.329131,4.65292,6.08215,3.953936,4.560453
1,-2.550859,3.908784,3.329131,4.65292,6.08215,4.683108,4.501229
1,-2.504897,3.807257,3.329131,4.65292,6.08215,4.006663,4.043615
1,-2.361268,3.807257,3.329131,4.65292,6.08215,4.540892,5.77659
1,-2.372758,3.85802,3.329131,4.65292,6.08215,4.481132,5.415546
1,-2.303816,3.756494,3.329131,4.65292,6.08215,4.602254,4.976454
1,-2.27509,3.908784,3.329131,4.65292,6.08215,4.943281,5.063882
1,-1.556943,3.756494,3.329131,4.65292,6.08215,7.038726,7.025567
1,-1.292665,3.55344,3.329131,4.65292,6.08215,8.013327,4.951347
1,-2.298071,3.807257,3.329131,4.65292,6.08215,4.540892,5.77659
1,-2.280836,3.807257,3.329131,4.65292,6.08215,3.739559,5.198925
1,-2.424465,3.807257,3.329131,4.65292,6.08215,4.006663,4.621259
1,-2.504897,3.908784,3.329131,4.65292,6.08215,4.943281,4.219902
1,-2.89557,3.85802,3.329131,4.65292,6.08215,3.426759,3.13532
1,-2.660017,3.908784,3.329131,4.65292,6.08215,3.382245,3.938575
1,-2.843863,3.908784,3.329131,4.65292,6.08215,3.642418,3.094595
1,-2.746195,3.908784,3.329131,4.65292,6.08215,3.90259,3.375922
1,-2.602565,3.908784,3.329131,4.65292,6.08215,4.683108,4.782556
1,-2.332542,3.908784,3.329131,4.65292,6.08215,4.422936,4.782556
1,-1.677592,3.85802,3.329131,4.65292,6.08215,6.326301,8.265835
1,-1.700573,3.654967,3.329131,4.65292,6.08215,7.234251,7.521587
1,-1.476511,3.654967,3.329131,4.65292,6.08215,5.564815,6.017279
1,-2.344032,3.807257,3.329131,4.65292,6.08215,5.342225,4.043615
1,-2.631291,3.807257,3.329131,4.65292,6.08215,4.807996,3.46595
1,-2.470426,3.807257,3.329131,4.65292,6.08215,5.0751,3.177128
1,-2.458936,3.807257,3.329131,4.65292,6.08215,4.807996,3.46595
1,-2.631291,3.807257,3.329131,4.65292,6.08215,5.0751,3.177128
1,-2.631291,3.807257,3.329131,4.65292,6.08215,5.0751,3.177128
1,-2.631291,3.807257,3.329131,4.65292,6.08215,5.0751,3.177128
1,-2.993238,4.264128,3.329131,4.65292,6.08215,3.577369,4.384015
1,-3.40689,4.314891,3.329131,4.65292,6.08215,4.006663,3.822748
1,-3.125377,4.314891,3.329131,4.65292,6.08215,4.478027,4.077582
1,-3.154103,4.314891,3.329131,4.65292,6.08215,3.770971,5.096982
1,-2.614056,4.213364,3.329131,4.65292,6.08215,4.344565,6.002765
1,-2.458936,3.959547,3.329131,4.65292,6.08215,4.366241,4.721252
1,-2.539369,3.959547,3.329131,4.65292,6.08215,4.623069,4.721252
1,-2.41872,3.85802,3.329131,4.65292,6.08215,4.217534,5.130515
1,-2.41872,3.85802,3.329131,4.65292,6.08215,4.217534,5.130515
1,-2.424465,3.85802,3.329131,4.65292,6.08215,4.481132,5.130515
1,-2.41872,3.85802,3.329131,4.65292,6.08215,3.953936,5.415546
1,-3.470087,4.314891,3.329131,4.408044,6.08215,3.960066,4.533939
1,-2.458936,3.85802,3.329131,4.408044,6.08215,4.744731,5.700577
1,-2.953021,3.85802,3.329131,4.408044,6.08215,3.953936,4.560453
1,-2.229129,3.85802,3.329131,4.408044,6.08215,6.062723,5.985608
1,-2.407229,3.85802,3.329131,4.408044,6.08215,5.271928,5.415546
1,-2.924295,3.807257,3.329131,4.408044,6.08215,4.006663,5.198925
1,-2.183168,3.756494,3.329131,4.408044,6.08215,6.226575,6.147382
1,-2.441701,3.85802,3.329131,4.408044,6.08215,5.008329,4.845484
1,-3.349439,3.959547,3.329131,4.408044,6.08215,2.825219,4.165812
1,-3.251771,3.959547,3.329131,4.408044,6.08215,3.852567,4.443521
1,-2.579585,3.85802,3.329131,4.408044,6.08215,4.744731,4.845484
1,-2.832373,3.85802,3.329131,4.408044,6.08215,3.953936,3.990413
1,-2.861098,3.908784,3.329131,4.408044,6.08215,3.382245,4.782556
1,-3.021963,3.85802,3.329131,4.408044,6.08215,3.953936,3.990413
1,-1.430549,3.807257,3.329131,4.408044,6.08215,8.547555,7.798387
1,-1.591414,3.654967,3.329131,4.408044,6.08215,8.068979,4.813814
1,-2.332542,3.85802,3.329131,4.408044,6.08215,4.481132,5.130515
1,-2.309561,3.908784,3.329131,4.408044,6.08215,3.90259,5.626536
